SubjID,CaudalMiddleFrontal.L,EntorhinalCortex.L,PostcentralGyrus.L,LateralFrontalTriangularis.L,SupramarginalGyrus.L,MiddleFILLING.L,Insula.L,LateralOrbitofrontal.L,LateralFrontalOrbitalis.L,MiddleTemporal.L,Pericalcarine.L,Parahippocampal.L,ParacentralGyrus.L,MedialOrbitofrontal.L,Cuneus.L,InferiorTemporal.L,RostralMiddleFrontal.L,RostralAnteriorCingulate.L,IsthmusCingulateGyrus.L,InferiorOccipitalCortex.L,LingualGyrus.L,SuperiorParietal.L,LateralFrontalOpercularis.L,FusiformGyrus.L,CaudalAnteriorCingulate.L,SuperiorFrontalGyrus.L,Precuneus.L,TransverseTemporal.L,PrecentralGyrus.L,InferiorParietal.L,PosteriorCingulate.L,SuperiorTemporal.L,CaudalMiddleFrontal.R,EntorhinalCortex.R,PostcentralGyrus.R,LateralFrontalTriangularis.R,SupramarginalGyrus.R,MiddleFILLING.R,Insula.R,LateralOrbitofrontal.R,LateralFrontalOrbitalis.R,MiddleTemporal.R,Pericalcarine.R,Parahippocampal.R,ParacentralGyrus.R,MedialOrbitofrontal.R,Cuneus.R,InferiorTemporal.R,RostralMiddleFrontal.R,RostralAnteriorCingulate.R,IsthmusCingulateGyrus.R,InferiorOccipitalCortex.R,LingualGyrus.R,SuperiorParietal.R,LateralFrontalOpercularis.R,FusiformGyrus.R,CaudalAnteriorCingulate.R,SuperiorFrontalGyrus.R,Precuneus.R,TransverseTemporal.R,PrecentralGyrus.R,InferiorParietal.R,PosteriorCingulate.R,SuperiorTemporal.R
0050255,3.5032,4.2047,3.1528,3.4499,3.4339,2.224,3.8318,3.5444,3.6047,3.6929,2.8478,3.0826,3.2854,3.1319,3.0795,3.7184,3.4622,3.0706,3.3951,3.044,3.1297,3.1687,3.5905,3.5175,3.0703,3.6194,3.4089,3.415,3.2996,3.3867,3.5046,3.7268,3.5739,4.0458,2.9924,3.5771,3.3497,2.055,3.857,3.4867,3.6365,3.9285,2.8702,3.0435,3.1161,3.284,3.0046,3.8959,3.5616,3.4598,3.144,3.0644,3.2298,3.2029,3.6613,3.4954,2.9794,3.6502,3.3383,3.5235,3.3351,3.4643,3.2759,3.7577
0051316,3.1619,3.6083,2.9278,3.2109,3.2205,2.1439,3.5184,3.4386,3.5761,3.4187,3.1049,2.8221,3.4413,3.2043,3.1761,3.7238,3.1451,2.993,3.2928,3.1371,3.2807,3.1862,3.371,3.4752,3.0855,3.4386,3.4944,3.0575,3.1162,3.343,3.4131,3.2446,2.9012,3.2284,3.3278,3.2558,3.4605,2.0632,3.4397,3.2438,3.2611,3.506,3.0525,2.8973,3.6338,3.0557,3.0684,3.4535,3.1068,3.0809,3.468,3.171,3.3346,3.1416,3.2826,3.5384,3.0484,3.1762,3.5893,3.2356,3.2156,3.4391,3.3787,3.3717
0050616,3.3723,3.3671,2.9921,3.1543,3.1633,1.8479,3.2248,3.3884,3.3763,3.3198,3.0371,2.7182,3.0925,3.0194,3.1517,3.371,3.1924,2.6675,2.8776,3.1957,2.9453,2.9091,3.1003,3.1212,2.7812,3.4627,3.1289,3.0501,3.1278,3.1384,2.9011,3.3127,3.3896,3.6931,3.0803,3.2541,3.137,1.9587,3.2,3.42,3.4788,3.3366,3.2587,2.9301,3.1636,3.0285,3.115,3.5612,3.4257,2.8684,2.9909,3.3123,3.0466,3.2293,3.1975,3.2993,2.6449,3.4072,3.1951,3.033,3.2177,3.2946,2.8986,3.2476
0051040,3.4045,3.2669,2.8764,3.3367,3.2877,1.735,2.9958,3.3319,3.3128,3.5093,2.9139,2.3734,3.1721,2.8192,2.8416,3.4524,3.4332,2.3327,2.7629,2.7706,2.8075,3.1301,3.2005,2.9631,2.5221,3.4653,3.2161,3.0415,3.1079,3.2668,2.7056,3.2663,3.4015,3.0819,2.8998,3.3794,3.2522,1.7277,2.8372,3.2647,3.2435,3.3873,3.2704,2.5957,3.3152,2.8643,2.9735,3.2463,3.4723,2.4391,2.8435,2.924,2.9967,3.1445,3.2158,3.0455,2.3583,3.4884,3.359,3.1274,3.1433,3.1793,2.678,3.1865
0050391,3.4491,3.8641,3.0873,3.6059,3.486,2.1885,3.8591,3.4804,3.5507,3.7854,3.0476,2.8508,3.5418,3.346,3.1167,3.7817,3.541,3.2474,3.4961,3.0917,3.2146,3.1977,3.388,3.368,3.5023,3.684,3.7325,3.4377,3.3113,3.4893,3.6458,3.7152,3.17,3.7794,2.8955,3.3261,3.257,2.1076,3.7238,3.176,3.4772,3.5781,2.9379,2.7983,3.0931,3.1393,2.9063,3.6427,3.321,3.1279,3.1901,2.9558,2.9161,2.9817,3.2227,3.3528,3.0777,3.4738,3.2977,3.4189,3.1181,3.2386,3.4154,3.59
0050551,3.2044,3.6989,3.1518,3.3935,3.5917,1.9316,3.4801,3.5654,3.4735,3.5654,2.8557,2.844,3.0674,3.3939,3.1241,3.7058,3.4186,3.3124,3.3723,3.1269,3.0575,3.2074,3.363,3.3195,3.1159,3.5572,3.4542,3.1911,3.3101,3.2482,3.1859,3.3932,3.3648,3.9412,2.9473,3.5725,3.3104,2.0222,3.7579,3.6631,3.6224,3.5284,3.0752,2.8577,3.2382,3.4661,3.3342,3.6205,3.56,3.2916,3.3486,3.4615,3.0772,3.3037,3.515,3.3537,3.2788,3.687,3.5237,3.268,3.0903,3.4323,3.1847,3.64
0050509,3.4619,3.7128,3.0319,3.4873,3.3936,2.0226,3.862,3.2588,3.5037,3.7904,3.1928,2.9938,3.2552,3.0153,3.2967,3.6934,3.2591,3.0113,3.2855,3.2493,3.2112,3.299,3.5093,3.2936,2.7132,3.3861,3.4798,3.5336,3.3954,3.486,3.0937,3.7638,3.4998,4.0045,3.2103,3.3765,3.6768,2.1231,3.901,3.3622,3.5158,4.0064,3.257,3.0053,3.2634,3.1924,3.3162,4.1138,3.4114,3.1559,3.5373,3.5556,3.4181,3.5212,3.388,3.7366,3.26,3.5136,3.6573,3.7578,3.4051,3.8992,3.2917,3.9343
0050471,3.2995,3.8292,3.1519,3.341,3.3774,2.1031,3.7246,3.1936,3.4522,3.5211,2.7131,2.9765,3.1015,2.9019,2.8325,3.5029,3.2775,2.9616,3.4286,2.9359,2.9927,3.1338,3.367,3.2556,2.7423,3.3341,3.3694,3.3768,3.2634,3.3122,3.0688,3.6043,3.3973,4.0401,3.1872,3.4194,3.4685,2.1447,3.7184,3.308,3.5697,3.6905,2.9324,3.0371,3.257,3.2067,3.1683,3.7541,3.382,3.069,3.4655,3.2011,3.1036,3.1373,3.4649,3.3422,3.1072,3.5362,3.5469,3.5707,3.2738,3.4223,3.2918,3.7067
0050726,3.4819,4.3631,3.1353,3.6096,3.6736,2.3229,4.1179,3.6633,3.7563,3.7137,2.8442,3.2352,3.4253,3.3477,2.9274,3.8901,3.4813,3.4835,3.5725,3.1026,3.1836,3.4733,3.4889,3.6496,3.3788,3.615,3.7089,3.6727,3.4683,3.5222,3.4812,3.8439,3.2455,3.615,2.8209,3.2689,3.1623,2.0046,3.6523,2.9367,3.2316,3.5797,2.8017,3.0161,3.2165,2.9649,2.7921,3.5326,3.223,2.8513,3.4962,2.837,3.0128,3.0649,3.305,3.3625,2.7517,3.4479,3.3546,3.4349,3.1805,3.2001,3.1701,3.5954
0050036,3.2094,3.2736,2.9192,3.4432,3.2484,1.8742,3.3054,3.1816,3.2526,3.4253,2.7414,2.5996,3.0676,2.9959,2.8234,3.3454,3.4139,2.5788,3.0823,2.8488,2.8918,2.7498,3.558,3.0379,2.7226,3.4848,3.1628,3.2086,2.9969,3.0532,3.0435,3.3953,3.2791,3.3304,2.8693,3.3535,3.1403,1.8081,3.1893,3.1392,3.4386,3.5225,2.6641,2.8205,3.201,3.2337,2.7596,3.4052,3.238,3.0208,2.9298,2.8472,2.9413,2.9005,3.4277,3.1988,2.9602,3.5672,3.2207,3.2922,3.1209,3.1155,3.0781,3.5843
0050552,3.2056,3.5737,2.8424,2.9902,2.986,1.8796,3.3371,3.0765,3.2997,3.046,2.7817,2.6958,2.9799,2.7752,2.8056,3.0899,3.1543,2.8945,2.9885,3.0019,2.8556,2.8616,2.9984,3.0698,3.0137,3.276,3.1285,2.8056,3.0273,3.0777,2.8215,3.0414,3.2988,3.7637,2.7628,3.1462,2.9937,1.9262,3.4907,3.4811,3.3827,3.0295,2.8314,2.8462,2.9859,3.2334,2.9924,3.2461,3.2669,2.9381,3.0704,3.0862,2.9946,2.9833,3.0921,3.2114,2.9346,3.4458,3.217,3.036,2.9731,3.0621,3.0184,3.1733
0050387,3.4194,3.7896,3.4126,3.4683,3.6204,2.2841,3.7149,3.4468,3.7037,3.7435,2.899,3.1417,3.2971,3.481,3.0486,3.7176,3.6028,3.4127,3.721,3.0604,3.357,2.9006,3.5294,3.6414,3.198,3.6026,3.7625,3.3782,3.3916,3.3018,3.4796,3.7009,3.3329,3.4729,3.1435,3.4757,3.4465,2.3971,3.4309,3.2845,3.4199,3.6645,2.9515,3.1303,3.5004,3.3901,2.92,3.5947,3.4479,3.6079,3.6729,3.0858,3.1796,2.983,3.4333,3.5004,3.7382,3.5341,3.8306,3.4471,3.1152,3.3868,4.0131,3.4426
0050239,3.3514,3.8812,2.9774,3.5599,3.4987,2.0407,3.8813,3.4534,3.5592,3.5023,2.8027,2.9084,3.3347,3.2905,2.955,3.7964,3.4163,3.248,3.5122,3.0934,3.0742,3.196,3.4301,3.5409,2.9864,3.583,3.503,3.3611,3.2776,3.3999,3.3981,3.5117,3.5394,3.8958,3.0743,3.5703,3.5675,2.0463,3.937,3.42,3.7261,3.7516,2.598,2.9663,3.3064,3.3263,2.9181,3.7061,3.5298,3.3403,3.3577,3.1038,3.0468,3.089,3.5493,3.5767,3.2172,3.6988,3.3524,3.5001,3.3769,3.4577,3.4145,3.7084
0051230,3.2793,3.6531,3.0202,3.3229,3.2532,1.9835,3.6554,3.1193,3.2534,3.367,2.8269,2.9417,3.1788,2.8913,2.9598,3.4208,3.118,2.6595,3.2733,3.0026,2.9121,3.0999,3.3099,3.2268,2.5237,3.2575,3.3331,3.173,3.1941,3.2642,2.9591,3.274,3.2955,3.6718,2.9354,3.2876,3.3048,1.9067,3.6536,3.1324,3.4488,3.6026,2.814,2.9633,3.3561,2.8217,2.9701,3.584,3.2001,2.6266,3.12,3.0156,2.9365,3.0887,3.2813,3.3029,2.7427,3.2263,3.3344,3.3178,3.2669,3.4297,2.9759,3.4746
0050210,3.7089,3.9765,3.1799,3.3157,3.67,1.9578,3.7873,3.4994,3.6071,3.7728,2.8155,2.931,3.1015,3.1917,2.988,3.6685,3.4314,3.1993,3.2489,2.9599,3.1445,3.1759,3.4611,3.646,3.0283,3.6679,3.5665,3.566,3.1594,3.3378,3.1228,3.764,3.6978,4.2999,2.9327,3.6409,3.611,2.0361,4.0471,3.6219,3.8466,4.0215,2.9374,3.3158,3.3446,3.078,3.1567,4.0665,3.5868,2.8294,3.233,3.2953,3.3088,3.2421,3.6322,3.8936,2.9931,3.7347,3.5894,3.5949,3.2429,3.495,3.2731,3.8798
0050973,3.2929,3.1116,2.7681,3.3566,3.3595,1.7328,3.1077,3.1104,3.3895,3.37,2.5086,2.5912,3.0489,2.7571,2.5478,3.3,3.2719,2.232,2.9725,2.6882,2.6761,2.8269,3.3082,2.9718,2.5025,3.3232,3.0636,3.0327,3.057,3.0383,2.8525,3.3094,3.3439,3.3359,2.7578,3.276,3.208,1.7307,3.0914,3.1261,3.4119,3.3963,2.5151,2.81,3.0243,2.9998,2.543,3.2622,3.126,2.6236,2.8387,2.6379,2.7959,2.7784,3.312,3.1051,2.4882,3.3496,3.0989,3.2029,3.0398,3.079,2.8776,3.3532
0051039,3.5787,3.2249,2.9451,3.5407,3.4175,1.7307,3.1379,3.4498,3.4794,3.4526,2.7529,2.5904,3.2229,2.9793,2.762,3.473,3.5832,2.6949,2.7949,2.8929,2.9154,3.2307,3.2678,3.1091,2.4801,3.6104,3.3122,3.1964,3.1726,3.3407,2.8324,3.3233,3.5951,3.2607,2.9709,3.4969,3.3038,1.7715,3.2249,3.5111,3.6638,3.4548,2.8147,2.5734,3.394,3.1565,2.9671,3.5502,3.488,2.8118,2.7676,2.9195,2.904,3.1904,3.4481,3.2208,2.9065,3.7049,3.3603,3.2708,3.2182,3.3789,2.9386,3.4727
0051570,2.4924,3.373,2.4119,2.5462,2.8211,1.8178,3.4133,2.8193,3.0003,3.0524,2.0006,2.5366,2.3044,2.6392,2.0784,2.9195,2.6315,2.5759,2.774,2.1825,2.2424,2.3526,2.5727,2.7683,2.4976,2.7846,2.7826,2.8212,2.2917,2.5259,2.7178,3.129,2.5175,3.43,2.2612,2.7156,2.7488,1.7862,3.0981,2.738,2.9494,3.0804,2.0528,2.5803,2.1758,2.5816,2.2954,2.9468,2.7423,2.6137,2.7459,2.2816,2.5216,2.4358,2.8097,2.8631,2.4272,2.6753,2.7859,2.8604,2.2834,2.7645,2.736,3.1219
0051010,3.3137,3.3592,3.0638,3.4202,3.4632,1.7986,3.2052,3.4369,3.606,3.6185,2.7743,2.7691,3.2272,2.9326,2.8749,3.6141,3.4001,2.8982,2.9,2.866,2.977,3.1236,3.3331,3.1826,2.9568,3.4382,3.4288,3.4875,3.1251,3.3532,2.7587,3.5477,3.2222,3.3892,3.0169,3.4691,3.5348,1.7513,3.2317,3.2829,3.5384,3.5534,2.8173,2.7803,3.3075,2.9205,2.9711,3.571,3.3676,2.7228,2.9835,3.0099,3.0219,3.2079,3.3096,3.3498,2.872,3.4686,3.4417,3.3876,3.1029,3.4074,2.7516,3.5424
0050520,3.464,3.8344,3.0672,3.4698,3.4022,2.1712,3.8271,3.2603,3.4859,3.6754,3.0774,3.0702,3.2458,2.971,3.0965,3.6862,3.2815,3.0127,3.5502,3.3549,3.1484,3.167,3.4577,3.4428,2.9747,3.4259,3.4446,3.5138,3.3087,3.4872,3.224,3.701,3.3341,3.8537,2.9799,3.3575,3.4415,2.0809,3.6709,3.2335,3.5649,3.7127,3.0197,3.0983,3.2465,3.0067,2.9982,3.7629,3.2721,2.8036,3.2816,3.3532,3.2543,3.2039,3.3196,3.7987,2.8387,3.4584,3.3706,3.5569,3.2543,3.5458,3.1409,3.6838
0051313,3.3142,3.5949,3.2141,3.1835,3.5525,1.9632,3.7586,3.1629,3.3891,3.5956,2.9438,2.9337,3.3282,2.8238,3.014,3.4929,3.1916,2.7874,3.1097,3.2171,3.081,3.0954,3.2773,3.2867,2.9092,3.3387,3.3699,3.509,3.2452,3.2969,2.8951,3.5923,3.2962,3.7043,2.9954,3.2148,3.4174,2.0193,3.6139,3.1248,3.3302,3.6709,3.1157,3.0916,3.2859,2.7555,3.1253,3.8108,3.1457,2.5281,3.2048,3.1621,3.2202,3.1118,3.1723,3.4901,2.6903,3.2462,3.3729,3.2812,3.218,3.3368,3.2198,3.4909
0050204,3.5092,4.0456,2.8926,3.6326,3.4908,2.1598,4.0697,3.5398,3.7309,3.9445,2.8389,2.9525,3.4391,3.3571,2.8652,3.9464,3.525,3.5679,3.226,2.9298,3.0978,3.2452,3.593,3.5167,3.4627,3.734,3.5392,3.4568,3.1838,3.5212,3.2394,3.8398,3.5922,3.7928,2.9232,3.6755,3.5972,2.0276,3.9635,3.7208,3.9657,3.9223,2.9814,3.0748,3.3667,3.3912,3.1305,3.993,3.6746,3.0796,3.3815,3.1337,3.0501,3.2692,3.4615,3.5971,2.8862,3.6715,3.7775,3.42,3.2556,3.6442,3.1583,3.8848
0051114,3.3058,3.6114,3.0098,3.2894,3.3153,1.9128,3.1951,3.232,3.385,3.2765,2.6781,2.7629,3.0845,2.9567,2.8925,3.2277,3.3038,2.8483,3.1513,2.7104,2.8587,3.0662,3.3031,2.967,2.7894,3.4412,3.2283,3.2533,3.1679,3.1337,3.0578,3.579,3.2746,3.6724,3.0212,3.457,3.3029,1.8819,3.4872,3.3217,3.5069,3.5834,2.7786,2.8958,3.2111,3.1969,2.9613,3.3725,3.3567,2.9785,3.0052,3.0419,2.9126,3.1575,3.4492,3.1464,2.9937,3.5502,3.3457,3.5423,3.1712,3.4244,3.0796,3.5532
0050690,2.732,3.4321,2.5856,2.929,2.9378,1.8882,3.3551,3.104,3.1016,3.1824,2.5154,2.8356,2.7423,2.8291,2.7403,3.2667,2.7359,2.5615,2.8665,2.7018,2.6666,2.7562,2.8209,3.1655,2.367,2.8709,2.9644,3.1232,2.8456,2.842,2.7125,3.1807,2.9447,3.7678,2.6609,2.9138,3.0363,1.9249,3.4585,3.0141,3.1414,3.3907,2.5352,2.9895,2.8422,2.9695,2.7965,3.456,2.9903,2.9409,2.7465,2.8669,2.7812,2.9508,3.0346,3.3204,2.831,3.2362,3.0487,3.2182,2.9215,3.0573,2.7941,3.3926
0051155,3.3076,3.344,2.6934,3.3427,3.1776,1.8064,3.1533,3.2014,3.3785,3.2799,2.7628,2.7158,2.7825,2.8648,2.6956,3.2362,3.1987,2.5039,2.9836,2.8363,2.8619,2.8467,3.3415,3.0575,2.3296,3.3118,3.076,3.3134,2.8983,2.9938,2.7306,3.3858,3.5223,3.1722,2.7426,3.2415,3.2396,1.7664,3.1795,3.2394,3.5819,3.3614,2.9715,2.7202,3.0491,2.8616,2.8194,3.3537,3.2016,2.7249,2.7375,3.0398,2.9204,2.9488,3.2887,3.1209,2.8312,3.4415,3.2069,3.3589,3.0346,3.2393,2.8325,3.5224
0050478,3.4465,3.8058,2.9487,3.2257,3.4948,2.0511,3.6389,3.3238,3.4415,3.6709,2.7693,2.8551,3.1651,3.128,2.7895,3.5926,3.1761,3.1349,3.4167,3.1248,3.0,3.0809,3.2592,3.3152,2.8501,3.3878,3.3887,3.3042,3.3024,3.3423,3.1633,3.5246,3.2624,3.818,2.8885,3.2002,3.264,1.9878,3.561,3.2664,3.3907,3.6122,3.0425,2.9876,3.3317,3.1549,2.9632,3.7038,3.1514,2.9015,3.214,3.1418,3.0505,3.0324,3.3271,3.3742,2.742,3.3599,3.2815,3.2656,3.227,3.278,3.0638,3.565
0051109,3.2837,3.2145,2.999,3.376,3.3404,1.8052,2.9008,3.1475,3.4799,3.3441,2.8259,2.6398,3.2785,2.9808,2.802,3.1452,3.2976,2.8479,3.1297,2.947,2.811,3.0198,3.3611,3.0189,2.641,3.5409,3.2733,3.2082,3.0731,3.1129,2.963,3.3913,3.2202,3.3108,2.9972,3.4239,3.2496,1.8273,3.3064,3.2015,3.5124,3.3925,2.7926,2.7561,3.3542,3.078,2.9589,3.4156,3.2914,3.0423,3.0011,2.9871,2.8423,2.9968,3.355,3.2554,2.7652,3.497,3.2204,3.4593,3.1118,3.0805,2.9534,3.4697
